SYMBOL A253_SALIVARY_GLAND
CCDC61 0.0658
GAGE12H -0.772
LOC729444 0.6298
GAGE2A -0.772
HSD52 0.112
RAD51AP2 0.0753
TXN 0.4347
LOC729506 0.9142
TMEM242 0.1179
AACSP1 0.3392
PRAMEF14 -0.3822
FAM72A -0.2478
DIRC3 0.0894
SPDYE6 0.5733
TXNRD1 -0.3932
LOC729603 0.1179
LOC729609 0.0673
FLJ37453 -0.3822
PRR23A -0.3802
MRS2P2 0.1271
ZNF812 0.0441
C14orf38 0.803
LOC729678 0.3392
LOC729683 0.0803
FAM90A2P 0.4118
TYK2 0.0441
DNAJC27-AS1 0.0753
LOC729732 0.3545
LOC729737 -1.0955
LOC729739 -0.2463
ZNF878 0.0441
CEACAM18 0.0658
GOLGA8C -0.3573
SEC14L1P1 -0.0084
TYMS 0.2739
FAM160A1 -0.4121
LOC729852 0.6456
LSP1P3 1.0112
TBC1D3H 0.0926
TYR -0.405
LOC729911 -0.2463
ISPD 0.6456
LOC729950 0.1773
SHISA7 0.05
LOC729966 0.0441
MORN2 0.0987
LOC729970 0.1248
FLJ30403 0.0658
LOC729987 0.1248
MEF2BNB 0.0441
SHISA9 0.3433
C7 1.0112
SEC14L6 0.1658
ABCC6P2 0.3433
ZNF814 0.05
ZNF726 0.0441
LOC730091 0.6914
RRN3P1 0.3182
C16orf52 0.3182
TYRO3 -0.2471
LOC730101 -0.3909
LOC730102 -0.2546
FAM166B 0.4294
TMEM229A -0.3598
GSTA7P -0.3909
LOC730159 -0.2546
LOC730183 0.3182
MEIS1-AS3 0.0879
TYRO3P -0.2463
LOC730227 -0.2478
IRG1 0.0745
PPIAL4E -0.2218
ZNF735 0.0632
GTF2H2D 0.1163
LOC730441 -0.3989
TYROBP 0.0496
TYRP1 -0.4157
LOC730668 0.1642
U2AF1 -0.4108
KRTAP2-3 0.0926
LOC730811 0.0711
FLJ36777 -0.3871
C8A 0.112
UBA52 0.0441
RFX8 0.1011
LOC731223 0.9372
LOC731275 -0.4243
UBB 0.3252
LOC731424 -0.3848
UBC -0.2976
UBA1 -0.7777
LOC731779 0.5355
LOC731789 -0.4126
UBA7 -0.4081
UBE2A 0.0479
C8B 0.112
UBE2B 0.1066
UBE2D1 -0.3379
UBE2D2 0.1066
TDRG1 -0.3909
LOC732275 -0.0714
UBE2D3 -0.3711
UBE2E1 -0.378
UBE2E2 -2.5101
UBE2G1 0.3247
UBE2G2 -0.3747
UBE2H -0.3989
UBE2I 0.3364
C8G 0.4791
UBE2L3 0.6452
UBE2N -0.3863
UBE2V1 0.3842
UBE2V2 0.2758
UBE3A -0.2709
OSGIN2 -0.2702
SUMO1 0.0894
UBP1 -0.378
UBTF 0.0818
UCHL1 -0.3885
UCHL3 0.0745
UPK1B -0.3965
UCN 0.0753
C9 1.0112
UCP1 -0.3832
UCP2 -0.4318
UCP3 -0.4318
UFD1L 0.6577
SNHG9 0.3364
SLC35A2 -0.772
SCGB1A1 0.0739
UGCG 0.4347
UGDH -0.3885
UGP2 0.0879
UGT2B4 -0.3711
UGT2B7 -0.424
UGT2B15 -0.424
UGT2B17 0.3534
UGT8 -0.3832
UMOD 0.3182
UCK2 -0.2624
UMPS -0.3965
COL14A1 0.5355
UNG -0.3932
USP4 -0.4081
NR1H2 0.0658
UPP1 0.6395
UPK2 -0.4273
VPS51 0.5219
UPK3A 0.1642
UQCRB -0.2702
UQCRC1 -0.4081
UQCRC2 0.3182
UQCRFS1 0.0441
UQCRH 0.112
UROD 0.112
UROS 0.0934
USF1 0.0848
USF2 0.0441
USP1 0.112
USH2A -0.2478
MRPL49 0.5219
CLRN1 0.6914
UTRN 0.1179
KDM6A -0.7777
UTY -3.1075
UVRAG -0.405
VARS -0.3434
VASP 0.0658
VAV1 0.0441
ZNHIT2 0.5219
VAV2 0.4607
VBP1 0.0555
VCAM1 0.1248
VCL -0.402
VCP 0.4294
VDAC1 0.1066
VDAC2 -0.402
VDAC3 -0.411
VDR 0.1271
VEGFA -0.3909
VEGFB 0.5219
VEGFC -0.3848
VGF 0.5733
VHL -0.1088
VIL1 0.0894
EZR 0.1179
VIM -0.421
VIP 0.1179
VIPR1 -0.378
VIPR2 -0.3844
VLDLR 0.4056
BEST1 0.0739
MPPED2 2.3549
VPREB1 0.6452
TRPV1 0.3247
VRK1 8e-04
VRK2 0.0879
VSNL1 0.0753
VTN 0.1526
C11orf9 0.0739
VWF -0.4107
WARS 8e-04
WAS -0.772
ZAN 0.5733
WIPF1 0.178
EIF4H 0.0303
C11orf10 0.0739
CLIP2 0.0303
LAT2 0.0303
CORO2A 0.4347
WEE1 -0.1712
WFS1 -0.3871
WHSC1 -0.3948
WHSC2 -0.3948
DAGLA 0.0739
WNT1 0.1271
WNT2 0.5733
WNT3 0.0818
WNT5A -0.4077
WNT6 0.0894
WNT7A -0.1088
WNT7B 0.1642
WNT8A 0.1066
WNT8B 0.0934
WNT10B 0.1271
WNT11 -0.405
WNT2B 0.1056
WNT9A -0.2478
WNT9B 0.0818
WRB -0.4108
WRN -0.386
WT1 1.5191
XBP1 0.1658
XDH 0.0753
XG 0.0111
C16orf3 -0.697
XIST 0.4588
XK -0.8031
XPA 0.4347
XPC -0.1088
METTL12 0.0739
XPNPEP1 0.0934
XPNPEP2 0.0271
XPO1 0.0879
XRCC1 0.0496
XRCC2 -0.4164
XRCC3 8e-04
XRCC4 0.103
FMNL1 0.0818
XRCC5 0.0894
CEMP1 0.3364
YES1 0.2739
YY1 8e-04
YWHAB 0.3842
C18orf1 0.2739
YWHAE 0.3247
YWHAG 0.0303
YWHAH 0.1658
YWHAZ 0.4948
ZAP70 0.1011
SF1 0.5219
ZFP36 0.0496
ZFP37 0.4607
PTTG1IP -0.3747
ZFP161 0.2739
ZFPL1 0.5219
ZFX 0.0673
ZFY -2.6641
ZIC1 0.6914
ZIC2 0.0745
ZIC3 0.0271
ZNF2 0.0602
C21orf2 -0.3747
ZNF3 0.5733
ZNF711 0.4588
ZNF7 0.5355
ZNF8 0.05
CNBP -0.3965
ZNF10 -0.2127
ZNF12 0.6456
ZNF14 0.0441
ZNF708 0.0441
ZNF16 0.5355
ZNF17 0.05
ZNF18 0.3252
ZNF19 -0.0896
ZNF20 0.0441
ZNF182 -0.7777
TMEM50B 0.0929
ZNF22 -0.4511
ZNF23 -0.0896
ZNF24 -1.0198
ZNF26 -0.2127
ZNF28 0.0318
ZSCAN20 -0.4153
MPPED1 0.1642
ZNF32 -0.4511
ZNF33A 0.465
ZNF33B -0.4511
ZNF35 -0.378
ZKSCAN1 0.5733
ZNF37A 0.465
ZSCAN21 0.5733
CA1 -0.2702
ZNF41 -0.7777
MZF1 0.05
ZNF43 0.0441
ZNF45 0.0496
ZBTB25 0.803
CA2 -0.2702
CA3 -0.2702
CA4 0.0803
ZNF69 0.0441
ZNF70 0.6452
ZNF74 0.6298
ZNF75D 0.0271
ZNF75A 0.3364
ZNF76 -0.3834
CA5A -0.0714
ZNF79 0.4607
ZNF80 -0.3803
ZNF84 -0.2127
ZNF221 0.0496
ZNF85 0.0441
ZNF90 0.0441
ZNF91 0.0441
CA6 -0.4209
ZNF99 0.0441
CA7 -0.0896
CA8 0.2758
ZNF222 0.0496
ZNF121 0.0441
SYS1-DBNDD2 0.3842
LUZP6 -0.3989
SNORD113-1 8e-04
SNORD113-2 8e-04
SNORD113-4 8e-04
SNORD113-5 8e-04
SNORD113-6 8e-04
SNORD113-7 8e-04
SNORD113-9 8e-04
SNORD114-1 8e-04
SNORD114-2 8e-04
SNORD114-3 8e-04
SNORD114-4 8e-04
SNORD114-5 8e-04
SNORD114-6 8e-04
SNORD114-7 8e-04
SNORD114-8 8e-04
SNORD114-9 8e-04
SNORD114-10 8e-04
SNORD114-11 8e-04
SNORD114-12 8e-04
SNORD114-13 8e-04
SNORD114-14 8e-04
SNORD114-15 8e-04
SNORD114-16 8e-04
SNORD114-17 8e-04
SNORD114-18 8e-04
SNORD114-19 8e-04
SNORD114-20 8e-04
SNORD114-21 8e-04
SNORD114-22 8e-04
SNORD114-23 8e-04
SNORD114-24 8e-04
SNORD114-25 8e-04
SNORD114-26 8e-04
SNORD114-27 8e-04
SNORD114-28 8e-04
SNORD114-29 8e-04
SNORD114-30 8e-04
SNORD114-31 8e-04
ZNF124 -0.4243
PFN1P2 0.1056
CA9 0.4294
HAR1A 0.4138
HAR1B 0.4138
MKRN3 -0.255
PRCD 0.1086
RELL1 -0.3885
MIR758 8e-04
MIR671 -0.4164
MIR668 8e-04
MIR767 0.0555
MIR454 0.0803
MIR769 0.0658
MIR766 0.0479
MIR802 -0.4108
MIR765 0.0848
MIR770 8e-04
PSAPL1 -0.3871
MKRN7P 0.3842
ZNF131 1.0112
ZNF132 0.05
ZNF133 0.4155
ZNF134 0.05
ZNF135 0.05
ZNF136 0.0441
ZNF137P 0.0318
ZNF138 0.0632
ZNF140 -0.2127
CA11 0.0658
ZNF141 -0.3948
ZNF142 0.0894
ZNF143 -0.1712
PCGF2 0.0926
ZBTB16 -0.4273
ZNF146 0.0496
TRIM25 0.0818
ZNF148 -0.3965
ZBTB17 -0.3822
CA12 -0.2525
ZNF154 0.05
ZNF155 0.0496
ZNF157 -0.7777
VEZF1 0.0818
ZNF165 -0.3987
TRIM26 0.3791
ZNF174 0.3364
ZNF175 0.0658
CACNA1A 0.0441
ZNF177 0.0441
RNF112 0.1526
ZNF180 0.0658
RNF113A 0.0479
ZNF184 -0.3987
ZNF185 0.0555
CACNA1B 0.4791
ZNF187 -0.3987
ZNF189 0.4347
ZNF192 -0.3987
ZNF193 -0.3987
ZNF195 -0.2105
CACNA1C -2.4727
ZMYM2 0.1041
ZNF200 0.3364
ZNF202 -0.4273
ZNF204P -0.3987
ZNF205 0.3364
ZNF207 0.1526
ZNF208 0.0441
CACNA1D -0.4407
ZNF213 0.3364
ZNF214 -0.1712
ZNF215 -0.1712
ZFAND5 0.4454
ZNF217 0.3842
ZNF223 0.0496
ZNF224 0.0496
ZNF225 0.0496
ZNF226 0.0496
CACNA1E -0.2546
ZNF227 0.0496
ZFP112 0.0496
ZNF229 0.0658
ZNF230 0.0496
ZNF232 0.3247
ZNF236 -1.0198
SLC30A1 -0.2478
CACNA1F -0.772
SLC30A2 -0.4287
SLC30A3 0.0753
SLC30A4 -0.2471
ZP2 0.3182
ZP3 0.0303
MAP3K12 0.1271
ZXDA -0.7532
CACNA1S -0.2478
ZYX -0.3989
LUZP1 -0.3993
PRDM2 -0.3822
DDR1 0.3791
DNALI1 0.0605
PTP4A1 0.1213
LRP8 0.112
LAPTM5 -0.4153
FAM18A 0.3364
BSND 0.112
CACNA2D1 0.1259
CSDE1 0.1056
EVI5 0.1435
DAP3 0.0848
CACNB1 0.0926
NPHS2 -0.2546
CACNB2 -0.421
BTG2 -0.2478
PXDN 0.0711
CACNB3 0.1271
ALMS1 0.0879
MOGS 0.0879
RNF103 0.0879
TUBA1A 0.1271
PAX8 0.0822
CACNB4 0.178
IL1R2 0.1011
MALL 0.0822
CXCR4 0.0921
FZD5 0.0894
SCG2 0.1074
CACNG1 0.0803
BRPF1 -0.1088
IFRD2 -0.4081
MAPKAPK3 -0.4081
SEMA3B -0.4081
SLMAP -0.4077
MANF -0.4081
USP7 0.3364
RAB7A -0.3965
SLC25A20 -0.4081
KCNAB1 0.6914
SLBP -0.3948
DUSP26 -0.411
CRELD1 -0.1088
MRP63 0.1153
COLEC11 0.0711
OTUB2 8e-04
PCYOX1L 0.1066
YIPF2 0.0441
PRR14 0.3182
C17orf53 0.0818
C7orf49 -0.3989
GDAP1L1 0.3842
RHPN1-AS1 0.5355
LRFN4 0.5219
CAD 0.0753
AUNIP -0.4287
VKORC1 0.3182
C19orf43 0.0441
MIS12 0.3247
CUEDC2 0.0934
SCNM1 0.0932
METRN 0.3364
DBNDD1 -0.697
SLX1B 0.3182
DDX50 -0.402
CAMKV -0.4081
LOC79015 0.3842
DDA1 0.0441
GGCT 0.5951
GID4 0.3673
CENPM 0.1642
C7orf25 0.6395
TMEM106C 0.1271
NUP37 -0.3932
C20orf195 0.4138
AHNAK 0.0739
ZNF655 0.5733
SPATA5L1 -0.2471
ST8SIA4 0.103
PDCL3 0.1011
ERI3 0.112
C7orf26 0.6456
NABP2 0.1271
KXD1 0.0441
PVRIG 0.5733
ZFYVE21 8e-04
DDX54 -0.4067
TMEM38A 0.0441
TSEN34 0.0122
KCTD15 0.0441
SECISBP2 0.4347
REEP5 0.103
NOC4L -0.2127
ALG8 -0.405
TRPM8 0.0849
PRRG4 1.5191
PRRG3 0.0555
ASPSCR1 0.1086
TMEM223 0.0739
ATG9A 0.0894
METTL16 0.3247
FTO -0.1034
KDELC1 0.0745
ELOVL6 -0.3711
FASTKD3 0.9142
TMEM109 0.0739
C2orf49 0.1011
DSCC1 0.5355
DCTPP1 0.3182
C1orf50 0.112
CCDC86 0.0739
C11orf48 0.0739
MLPH 0.0849
WDR77 0.1056
SLC25A23 0.0441
C19orf42 0.0441
ALG12 0.1642
ZNF426 0.0441
TMUB2 0.0818
TRAPPC6A 0.0658
METTL22 0.3364
CARD14 0.1086
CHAC1 -0.2471
C9orf16 0.4607
ESRG -0.4077
C11orf83 0.0739
C11orf49 -0.0084
TRIM48 -0.6761
C1orf116 -0.2478
LINC00626 -0.2624
TAF1D -0.405
RNF26 -0.4273
MEG8 8e-04
MAPKAP1 0.4607
PWRN1 -0.255
PWRN2 -0.255
DEK -0.4
DHX58 0.0818
NDUFAF5 0.4424
TMEM185B 0.0822
APOO 0.0673
LY6G6E -0.3434
FAM134A 0.0894
DERL1 0.5355
CCDC28B -0.4153
PHF23 0.3252
MBOAT7 0.0122
PPDPF 0.4138
CHCHD7 0.2758
FKRP 0.0658
MMP28 0.1526
ZSCAN5A 0.05
ALDH5A1 0.0817
FA2H -0.0896
GDPD3 0.3182
DHRS11 0.0926
TNIP2 -0.3948
PLEKHF1 0.0441
MFSD11 0.1086
GNPTAB -0.3932
NOL12 0.1658
PRRC2A -0.3434
C7orf23 1.1473
LENG1 0.0122
LILRP2 0.0122
LILRA6 0.0122
C1orf35 -0.2478
BAG6 -0.3434
PRR15L 0.0818
RBM42 0.0496
CENPO 0.0753
C19orf57 0.0441
CRELD2 0.1642
ZNF343 0.4424
FBXL15 0.0934
ZNF576 0.0496
THTPA -0.0549
GPANK1 -0.3434
EFHD2 -0.3822
TTPAL 0.3842
BRCC3 0.0555
FSD1 0.0441
TMEM43 -0.1088
DDX39B -0.3434
IRX6 -0.1034
IRX3 -0.1034
IRX1 0.9142
ABHD16A -0.3434
SLC39A7 -0.3914
THOC6 0.3364
HSD17B8 -0.3914
ZNF557 0.0441
MMEL1 -0.3401
DCAF10 0.4051
OR13A1 -0.3869
OR5H6 -0.3803
CALB1 -0.2702
OR5H2 -0.3803
OR7E91P 0.0879
OR4K5 -0.0549
OR2H2 -0.3987
OR51G1 -0.2105
OR11H2 -0.1711
OR51B4 -0.1712
OR51B2 -0.1712
RDBP -0.3434
RSG1 -0.3261
ZXDC -0.3965
BHLHE41 -0.3905
HMGN5 0.4588
FCRL2 0.0848
B3GNT4 -0.2976
BCL2L14 -0.3905
CALB2 -0.0896
LST1 -0.3434
NOX5 -0.2463
PLA2G7 -0.3909
GLB1L 0.0894
KREMEN2 0.3364
ZBED2 -0.3803
LRFN3 0.0496
C17orf62 0.1086
TFEB -0.3909
HAUS3 -0.3948
LRRC2 -0.378
FYCO1 -0.378
BIRC7 0.4138
WDR25 8e-04
C16orf53 0.3182
ULBP3 0.1179
DLEU2L 0.112
OR52N1 -0.1712
S100G 0.0673
OR4F5 -1.0955
OR2A4 0.1179
OR4K1 -0.0549
STL 0.1179
FAM65A -0.0896
C2orf47 0.0894
EPM2A 0.1179
NKAIN1 -0.4153
GCC1 -0.3989
ATP13A3 0.6866
TTC13 -0.2478
EPS8L3 0.0875
ABHD8 0.0441
NKAP 0.0479
CDC73 -0.2546
SLC52A2 0.5355
SPAG16 0.0894
TMEM231 -0.0896
CORO7 0.3364
CHPF 0.0894
CARS2 0.0745
RNF128 0.0416
MRPL24 0.0848
C10orf76 0.0934
MUL1 -0.3993
SAP130 0.0822
RNF219 0.0745
CEP97 -0.3803
CALCA -0.1712
TCTN1 -0.0582
ADIPOR2 -0.3827
CERS4 0.0441
PGBD5 -0.2478
FAM118B -0.4273
RIC3 -0.1712
METTL21D 0.2392
ACSS3 -0.3354
NAA16 0.0909
TMCO7 -0.0896
CCNJL 0.2747
HMBOX1 -0.386
RNASEH2B 0.0909
SNRNP25 0.3364
GALNT14 0.0753
C6orf211 0.1179
NDNF -0.3832
TNFAIP8L2 0.0932
OGFRL1 0.1213
SH3TC2 0.1066
OCEL1 0.0441
C1orf54 0.0932
EFTUD1 -0.2501
FAM184A 0.1179
FAT4 -0.3832
SCRN3 0.178
CCDC121 0.0753
ARMC7 0.1086
TMEM53 0.112
C22orf46 0.1642
ROGDI 0.3364
ARSJ -0.3711
CHMP6 0.1086
SRD5A3 -0.3885
EFCAB1 0.2758
PANK3 0.3392
AKIRIN1 0.0605
MCPH1 0.3356
MAP7D3 0.0271
AIMP2 0.6456
USB1 -0.1008
RHBDF2 0.1086
TMEM204 0.3364
HECTD3 0.112
BEND5 0.112
RPAP3 0.1271
ARHGAP10 -0.3832
DYNC2H1 -0.405
PPP1R3B 0.4071
NEIL1 -0.2463
HSPBAP1 -0.3965
NARG2 -0.2525
DHX40 0.0803
PLEKHF2 -0.2702
FLJ13197 -0.3885
PARP8 0.129
C3orf52 -0.3803
ZCCHC6 0.4347
NLRX1 -0.4273
FN3KRP 0.1086
ZNF329 0.05
VEPH1 0.6914
FASTKD1 0.178
OGFOD2 -0.2976
SMC6 0.0753
VTCN1 0.1056
C22orf29 0.7457
MLF1IP -0.3848
ZDHHC14 0.1179
MSANTD2 -0.4273
SAP30L 0.2747
LINC00341 8e-04
STEAP4 0.5733
GAL3ST4 0.5733
QTRTD1 -0.3803
ZNF322 -0.4346
YRDC 0.0605
MANEA 0.1179
GALNT12 0.4347
ZC2HC1C 0.9372
C14orf169 0.9696
ZMAT4 -0.411
ZYG11B 0.112
CALCB -0.1712
C17orf101 0.1086
C11orf80 0.5219
LRRK1 -0.2423
PRKRIP1 0.5733
NOL9 -0.4209
GLT25D1 0.0441
MORC4 0.0416
IPO4 -0.0549
GTDC1 0.1643
IGFLR1 0.0496
CCDC51 -0.4081
NPEPL1 0.4138
PPCS 0.112
TBL1XR1 0.6673
AAGAB -0.2463
VPS37B -0.2976
ANKRD55 0.129
SUV39H2 -0.421
ZNF768 0.3182
THAP9 -0.3711
WDR59 -0.0896
LIN28A -0.4153
PALB2 0.3182
SH3D21 0.0605
NSUN7 -0.3885
NARS2 -0.405
E2F8 -0.1712
KCTD17 0.1658
TBC1D17 0.0658
TEFM 0.1526
BBS10 -0.3354
TTLL7 0.1255
ZBBX 0.72
C10orf68 0.465
CXorf36 -0.7777
ZNF419 0.05
CLIP4 0.0753
ECHDC3 -0.421
ADGB 0.1179
LMAN1L -0.2463
MAFK 0.6456
ZNF385D -0.422
SLC25A22 -0.1455
ZFAND1 -0.2702
SNIP1 0.0605
ASB13 -0.3871
ZNF750 0.1086
DHRS12 0.0909
ZNF668 0.3182
FZD3 -0.386
GEMIN7 0.0658
C1orf115 -0.2478
ISOC2 0.05
ELMO3 -0.0896
C15orf29 -0.1842
TXNDC15 0.1066
MCTP1 0.103
GRTP1 0.0745
ZFHX4 -0.2702
ACBD4 0.0818
MICALL2 0.6456
MTERF 0.5733
CCDC82 -0.405
IQCA1 0.0849
LRRC31 0.6673
C7orf10 0.6395
MYH14 0.0658
RERGL -0.3905
KLHL36 -0.0714
ZNF665 0.0122
CLMN 8e-04
SHFM1 0.5733
FBXO31 -0.0714
GSDMD 0.5355
C12orf49 -0.2976
ALG9 -0.4273
ZNF408 -0.0084
ARMC5 0.3182
UGT2A3 -0.424
TFPI2 0.5733
ALS2CR8 0.0894
SHCBP1 -0.1034
HHIPL2 -0.2478
HPS6 0.0934
NBLA00301 -0.3848
VASH2 -0.2478
GSTCD -0.3711
TTC21B 0.178
PTCD2 0.1163
SLTM -0.2525
MMRN2 -0.402
EHMT1 0.4791
AGMAT -0.3822
NIPAL2 -0.2702
TLE6 0.0441
MOB3B 0.4294
ZNF552 0.05
WDR78 0.112
ST7 0.5733
CATSPERB 8e-04
ARHGAP28 0.2739
CAMKMT 0.085
CCDC48 -0.3965
CLMP -0.4273
METTL8 0.178
NAA40 0.5219
ZMYM1 0.0605
KDM8 0.3182
QSER1 1.5191
GEMIN6 0.0987
PEAK1 -0.2463
LONRF3 0.0479
PIP4K2C 0.1271
TMC5 0.3433
CCDC102B -1.0198
ARHGEF5 -0.4107
NHEJ1 0.0894
AGBL2 -0.0084
ZBTB3 0.0739
FAM124B 0.1074
ZDHHC11 0.8441
RNF122 -0.411
C7orf63 0.5733
TMEM180 0.0934
CSPP1 -0.3111
PDZD3 -0.4273
FAM57A 0.3247
EPHX3 0.0441
TM4SF20 0.0849
LINC00115 -0.3401
SNX22 -0.2525
FLJ13224 -1.2215
NEK11 -0.3965
TUBAL3 -0.3871
ZNF669 -0.4243
RBFA -1.0198
C11orf63 -0.4273
TREML2 -0.3909
BORA 0.0745
TCTN2 -0.2976
ALG13 0.0287
CPSF7 0.0739
BAALC 0.4948
RPAP2 0.1435
CBLL1 0.5733
NUDT18 0.4381
RABEP2 0.3182
THSD4 -0.2463
UBA5 -0.3965
DCAKD 0.0818
CCDC134 0.1642
ZNF212 -0.4107
ZC3H14 8e-04
PODNL1 0.0441
MAP9 -0.4196
HDAC11 -0.1088
CAAP1 0.4294
PLBD1 -0.3905
LPCAT1 0.9142
RIN3 8e-04
ZNF671 0.05
MCMBP 0.0934
GGNBP2 0.0926
ZNF672 -0.4769
ATP8B4 -0.2471
THNSL1 -0.4126
RPP21 0.3791
ZNF613 -0.0538
PRR5L 1.5191
CALCR 0.5733
CYBRD1 0.178
NUP85 0.1086
NAA60 0.3364
TMC7 0.3433
MORN1 -0.3401
BTNL8 0.3392
TUSC3 -0.3762
PYROXD1 -0.3905
ACTR5 0.3842
ATAD5 0.1526
MAGIX -0.772
SETD6 -0.1008
C2orf54 0.0849
TCEAL4 0.0416
MRM1 0.0926
NANOG -0.4107
ADM2 0.1642
SPEF2 1.0112
FAM110D -0.4287
MAP6D1 0.6673
UBXN8 -0.386
DOK3 0.3392
TNIP3 -0.3832
KIAA0319L 0.0605
SYNPO2L -0.402
ADCK4 0.0496
CNTD2 0.0496
CNTNAP3 0.4434
SLC35E1 0.0441
KAT6A -0.411
LINC00472 0.1213
ZNF696 0.5355
L2HGDH 0.2392
C10orf95 0.0934
DHDDS -0.4153
LPPR3 0.5126
PLEKHS1 0.0934
SYNDIG1 0.4155
NOL10 0.0753
PDZD7 0.0934
ERMP1 0.4056
PAQR6 0.0848
DENND1C 0.0441
CEP76 0.2739
PHF17 -0.3832
DENND2D 0.1056
DNAJC22 0.1271
ABCA11P -0.3948
SCD5 -0.3711
WDR76 -0.2471
ATAT1 0.3791
ZNF767 -0.4107
WLS 0.112
ZNF442 0.0441
CPED1 0.5733
GRHL2 0.4948
TRMT2B 0.0416
DSN1 0.3842
FRMD1 0.1179
DNAJB14 -0.3711
POF1B 0.4588
ZNF702P 0.0122
SVEP1 0.4347
TTC26 -0.3989
PLEKHH3 0.0818
OBFC1 0.0934
AGPAT4-IT1 0.1179
ELOVL7 0.121
ANKRD53 0.0879
CALD1 -0.3989
PSCA 0.5355
GREB1L 0.2807
PCNXL2 -0.2478
ESRP2 -0.0896
DOCK5 0.4477
C5orf44 0.1157
C10orf88 0.0934
TMEM156 -0.3885
GLRA3 -0.3848
RMI1 0.4347
FAM192A -0.1008
PHC3 0.6673
FAM188A -0.421
WWC2 -0.3848
C14orf159 8e-04
NAA25 -0.4067
UBTD1 0.0934
FOXRED2 0.1658
TMEM62 -0.2471
MYO15B 0.1086
NRSN2 0.4496
SLC24A6 -0.4067
PANK2 0.4424
FBXL18 0.6456
SEMA6D -0.2471
ZNF556 0.0441
CSRNP3 0.178
ANP32A-IT1 -0.2463
TRPM3 0.4454
FAM106A -2.1361
GPR157 -0.4209
CEBPA-AS1 0.0441
PGAP1 0.0894
LRRTM4 0.0879
ATF7IP2 0.3364
DCAF17 0.178
LINC00574 0.1179
ADAMTS20 0.1271
CCDC15 -0.4273
HEXA-AS1 -0.2463
TUBA4B 0.0894
FLJ14107 0.4381
ZNF606 0.05
MZT2B 0.0822
C7orf69 0.6395
CALM1 8e-04
ZFP2 0.3392
ZNF614 -0.0538
C3orf36 -0.3965
BICC1 -0.3379
BAIAP2L2 0.1658
ARL14 0.6914
PIF1 -0.2525
YSK4 0.0921
VCPIP1 0.7463
CCDC33 -0.2463
C14orf45 0.9372
TRIM46 0.0848
CCDC170 0.1179
NR4A3 0.4347
LRRC8E 0.0441
C1orf129 -0.2546
RPF1 0.1255
ZNF703 -0.411
PTGES2 0.4607
SIKE1 0.1056
FRAS1 -0.3711
THOC7 -0.3697
UXS1 0.1011
PQLC1 -1.0198
ZC3H12A 0.0605
ASRGL1 0.0739
CENPT -0.0896
EDC3 -0.2463
NAA15 -0.3832
CWH43 -0.3885
ASMTL-AS1 0.0111
ATHL1 -0.1455
FLJ22184 0.0441
C4orf29 -0.3832
MOGAT2 -0.405
CTC1 0.3252
IFT74 0.4294
DBF4B 0.0818
SPSB1 -0.4209
MYCT1 0.1179
C16orf59 0.3364
MYO19 0.0926
KIAA0226L 0.0909
CEP290 -0.3863
TTI2 -0.411
BRD3 0.4607
TMEM134 0.5219
C10orf57 -0.402
RNF34 -0.2976
MUS81 0.5219
FUZ 0.0658
HKDC1 -0.402
FBXO11 0.085
CHD9 -0.1034
FHOD3 -1.0198
OPA3 0.0658
SPG11 -0.2471
PROSER1 0.0909
NUP214 0.4607
ARMC9 0.0849
CCDC92 -0.2976
TM2D3 -0.2423
RUNX1-IT1 -0.4108
ALPK1 -0.3711
WDR96 0.0934
NAA50 -0.3803
COQ10B 0.0894
LHX3 0.4791
ACSF2 0.0818
TARS2 0.0932
RAB11FIP1 -0.411
NUBPL -0.0549
PAAF1 -0.4318
ORAI2 0.5733
RUFY1 0.3392
CXorf21 0.0433
WDR26 -0.2478
C17orf70 0.1086
PIGZ 0.6866
ELL3 -0.2471
PREX2 -0.3111
CEP63 -0.3965
SLC35F5 0.0822
FAM214B 0.4294
EFHC2 -0.7777
C16orf70 -0.0896
TRIM45 0.1056
ZNF430 0.0441
EDEM3 -0.2546
STAM -0.421
HSD3B7 0.3182
ITPKC 0.0496
GRPEL1 -0.3871
SCUBE1 0.1642
CDK5RAP3 0.0818
MLLT10 -0.4126
CUBN -0.421
MTERFD3 -0.3932
CCDC6 -0.402
PLEKHO2 -0.2525
EFHD1 0.0849
C2orf44 0.0753
TRABD 0.1642
MED28 -0.3783
FER1L4 0.3842
FLAD1 0.0848
SPHKAP 0.0849
NCOA4 -0.3489
PDGFD -0.405
KLHL15 0.0673
TET1 -0.402
LRRC27 0.0934
EPC1 -0.4126
CPEB4 0.3392
PPP1R2P9 -0.7777
ZKSCAN3 -0.3987
GKAP1 0.4347
CXXC4 -0.3711
SP6 0.0818
CEP70 -0.3802
CCDC68 -1.0198
PUS1 -0.2127
ABTB1 -0.3965
WNT10A 0.0894
ULBP2 0.1179
ULBP1 0.1179
DNAJC5 0.4645
ADAM33 0.4424
KCNIP4 -0.3783
WDR82 -0.4081
PABPC1L 0.3842
PNPLA3 0.1642
SLC25A16 -0.402
BPIFB2 0.3842
TRAF3IP3 -0.2478
SEL1L2 0.4424
DCAF11 -0.0549
ZSCAN16 -0.3987
REEP4 0.4381
COASY 0.0818
WDR61 -0.2463
LPAL2 0.1179
TNKS2 -0.402
